instance_F10_C30__MU200__9.txt,2,Optimal,Proved,-310.198,36.6509,15,0,0,234
instance_F10_C30__MU200__9.txt,3,Optimal,Proved,-152.831,55.7739,15,0,0,317
instance_F10_C30__MU200__9.txt,4,Optimal,Proved,-0,193.791,295,0,0,2345
instance_F10_C30__MU300__0.txt,2,Optimal,Proved,-214.199,42.1459,29,0,0,417
instance_F10_C30__MU300__0.txt,3,Optimal,Proved,-98.8228,696.121,103,0,0,1658
instance_F10_C30__MU300__0.txt,4,Optimal,Proved,-0,1212.01,1255,0,0,10878
instance_F10_C30__MU300__1.txt,2,Optimal,Proved,-129.485,9.88463,29,0,0,335
instance_F10_C30__MU300__1.txt,3,Optimal,Proved,-16.3328,10.5113,41,0,0,486
instance_F10_C30__MU300__1.txt,4,Optimal,Proved,-0,9.04928,83,0,0,536
instance_F10_C30__MU300__2.txt,2,Optimal,Proved,-526.048,4.72157,19,0,0,245
instance_F10_C30__MU300__2.txt,3,Optimal,Proved,-439.836,5.50001,13,0,0,261
instance_F10_C30__MU300__2.txt,4,Optimal,Proved,-279.919,10.4644,21,0,0,459
instance_F10_C30__MU300__3.txt,2,Optimal,Proved,-258.627,3.13274,15,2.19789e-16,5.68434e-14,162
instance_F10_C30__MU300__3.txt,3,Optimal,Proved,-79.6574,4.73154,25,0,0,259
instance_F10_C30__MU300__3.txt,4,Optimal,Proved,-0,8.48726,77,0,0,480
instance_F10_C30__MU300__4.txt,2,Optimal,Proved,-82.9367,21.2251,25,0,0,295
instance_F10_C30__MU300__4.txt,3,Optimal,Proved,-0,76.9357,233,0,0,1667
instance_F10_C30__MU300__4.txt,4,Optimal,Proved,-0,81.6202,245,0,0,1832
instance_F10_C30__MU300__5.txt,2,Optimal,Proved,-248.187,2.53239,13,0,0,148
instance_F10_C30__MU300__5.txt,3,Optimal,Proved,-119.137,4.76275,17,0,0,205
instance_F10_C30__MU300__5.txt,4,Optimal,Proved,-0,31.4937,237,0,0,1616
instance_F10_C30__MU300__6.txt,2,Optimal,Proved,-200.336,17.4324,25,0,0,249
instance_F10_C30__MU300__6.txt,3,Optimal,Proved,-18.9889,41.996,61,0,0,718
instance_F10_C30__MU300__6.txt,4,Optimal,Proved,-0,114.902,293,0,0,2085
instance_F10_C30__MU300__7.txt,2,Optimal,Proved,-109.548,8.80008,21,0,0,249
instance_F10_C30__MU300__7.txt,3,Optimal,Proved,-0.577432,16.2501,65,0,0,535
instance_F10_C30__MU300__7.txt,4,Optimal,Proved,-0,31.0762,173,0,0,1211
instance_F10_C30__MU300__8.txt,2,Optimal,Proved,-160.403,50.4975,95,0,0,1186
instance_F10_C30__MU300__8.txt,3,Optimal,Proved,-31.3042,135.798,141,0,0,2130
instance_F10_C30__MU300__8.txt,4,Optimal,Proved,-0,231.256,635,0,0,4889
instance_F10_C30__MU300__9.txt,2,Optimal,Proved,-240.4,24.6585,51,0,0,621
instance_F10_C30__MU300__9.txt,3,Optimal,Proved,-116.192,52.7549,105,0,0,1614
instance_F10_C30__MU300__9.txt,4,Optimal,Proved,-0,129.445,777,0,0,5530
instance_F10_C40__MU200__0.txt,2,Optimal,Proved,-38.4318,11.1032,13,0,0,127
instance_F10_C40__MU200__0.txt,3,Optimal,Proved,-0,7.91812,23,0,0,147
instance_F10_C40__MU200__0.txt,4,Optimal,Proved,-0,7.30823,19,0,0,117
instance_F10_C40__MU200__1.txt,2,Optimal,Proved,-466.359,24.3694,11,0,0,214
instance_F10_C40__MU200__1.txt,3,Optimal,Proved,-212.579,25.0285,15,0,0,244
instance_F10_C40__MU200__1.txt,4,Optimal,Proved,-0,43.5742,65,0,0,462
instance_F10_C40__MU200__2.txt,2,Optimal,Proved,-538.567,32.016,11,0,0,178
instance_F10_C40__MU200__2.txt,3,Optimal,Proved,-341.653,125.502,19,0,0,359
instance_F10_C40__MU200__2.txt,4,Optimal,Proved,-152.581,84.6196,21,0,0,401
instance_F10_C40__MU200__3.txt,2,Optimal,Proved,-473.319,523.712,23,0,0,394
instance_F10_C40__MU200__3.txt,3,Optimal,Proved,-289.082,460.729,31,0,0,694
instance_F10_C40__MU200__3.txt,4,Optimal,Proved,-93.5094,540.592,69,0,0,1475
instance_F10_C40__MU200__4.txt,2,Optimal,Proved,-150.849,4.09394,11,0,0,123
instance_F10_C40__MU200__4.txt,3,Optimal,Proved,-0,7.18325,39,0,0,267
instance_F10_C40__MU200__4.txt,4,Optimal,Proved,-0,5.68324,35,0,0,243
instance_F10_C40__MU200__5.txt,2,Optimal,Proved,-495.542,19.359,9,0,0,141
instance_F10_C40__MU200__5.txt,3,Optimal,Proved,-264.292,25.2642,15,0,0,259
instance_F10_C40__MU200__5.txt,4,Optimal,Proved,-0,143.243,177,0,0,1309
instance_F10_C40__MU200__6.txt,2,Optimal,Proved,-300.435,211.853,49,0,0,698
instance_F10_C40__MU200__6.txt,3,Optimal,Proved,-94.1181,299.654,61,0,0,1006
instance_F10_C40__MU200__6.txt,4,Optimal,Proved,-0,650.653,359,0,0,2750
instance_F10_C40__MU200__7.txt,2,Optimal,Proved,-379.444,416.966,33,0,0,551
instance_F10_C40__MU200__7.txt,3,Optimal,Proved,-207.853,759.472,33,0,0,849
instance_F10_C40__MU200__7.txt,4,Optimal,Proved,-21.9572,1142.28,87,0,0,1720
instance_F10_C40__MU200__8.txt,2,Optimal,Proved,-251.048,231.673,71,0,0,1138
instance_F10_C40__MU200__8.txt,3,Optimal,Proved,-65.9014,209.621,69,0,0,1335
instance_F10_C40__MU200__8.txt,4,Optimal,Proved,-0,417.939,447,0,0,3360
instance_F10_C40__MU200__9.txt,2,Optimal,Proved,-239.139,1073.82,39,0,0,514
instance_F10_C40__MU200__9.txt,3,Optimal,Proved,-102.086,211.449,53,0,0,883
instance_F10_C40__MU200__9.txt,4,Optimal,Proved,-0,568.518,369,0,0,2996
instance_F10_C40__MU300__0.txt,2,Optimal,Proved,-362.143,4.16888,11,0,0,136
instance_F10_C40__MU300__0.txt,3,Optimal,Proved,-207.804,12.6432,29,0,0,379
instance_F10_C40__MU300__0.txt,4,Optimal,Proved,-64.7194,16.0959,37,0,0,563
instance_F10_C40__MU300__1.txt,2,Optimal,Proved,-213.27,35.6914,51,0,0,578
instance_F10_C40__MU300__1.txt,3,Optimal,Proved,-67.44,65.8993,83,0,0,1170
instance_F10_C40__MU300__1.txt,4,Optimal,Proved,-0,126.572,343,0,0,2580
instance_F10_C40__MU300__2.txt,2,Optimal,Proved,-312.637,38.8115,33,0,0,401
instance_F10_C40__MU300__2.txt,3,Optimal,Proved,-185.593,216.859,79,0,0,1112
instance_F10_C40__MU300__2.txt,4,Optimal,Proved,-57.7212,239.42,113,0,0,1764
instance_F10_C40__MU300__3.txt,2,Optimal,Proved,-0,2.19378,25,0,0,154
instance_F10_C40__MU300__3.txt,3,Optimal,Proved,-0,2.24682,21,0,0,147
instance_F10_C40__MU300__3.txt,4,Optimal,Proved,-0,1.71857,15,0,0,116
instance_F10_C40__MU300__4.txt,2,Optimal,Proved,-138.256,14.4937,21,0,0,201
instance_F10_C40__MU300__4.txt,3,Optimal,Proved,-7.85005,24.9518,45,0,0,457
instance_F10_C40__MU300__4.txt,4,Optimal,Proved,-0,39.2601,171,0,0,1095
instance_F10_C40__MU300__5.txt,2,Optimal,Proved,-30.3937,29.4873,45,0,0,482
instance_F10_C40__MU300__5.txt,3,Optimal,Proved,-0,45.8929,139,0,0,1090
instance_F10_C40__MU300__5.txt,4,Optimal,Proved,-0,40.1331,111,0,0,825
instance_F10_C40__MU300__6.txt,2,Optimal,Proved,-102.524,2.62991,11,0,0,100
instance_F10_C40__MU300__6.txt,3,Optimal,Proved,-0,5.96471,47,0,0,299
instance_F10_C40__MU300__6.txt,4,Optimal,Proved,-0,7.91251,59,0,0,362
instance_F10_C40__MU300__7.txt,2,Optimal,Proved,-543.028,1.83102,11,0,0,167
instance_F10_C40__MU300__7.txt,3,Optimal,Proved,-433.999,6.44917,13,0,0,279
instance_F10_C40__MU300__7.txt,4,Optimal,Proved,-269.362,18.3943,39,0,0,688
instance_F10_C40__MU300__8.txt,2,Optimal,Proved,-35.159,14.2797,29,0,0,338
instance_F10_C40__MU300__8.txt,3,Optimal,Proved,-0,54.4594,133,0,0,895
instance_F10_C40__MU300__8.txt,4,Optimal,Proved,-0,64.363,155,0,0,1013
instance_F10_C40__MU300__9.txt,2,Optimal,Proved,-0,15.6216,59,0,0,363
instance_F10_C40__MU300__9.txt,3,Optimal,Proved,-0,15.9234,59,0,0,361
instance_F10_C40__MU300__9.txt,4,Optimal,Proved,-0,15.5019,55,0,0,345
instance_F10_C50__MU200__0.txt,2,Optimal,Proved,-558.208,57.8379,23,0,0,451
instance_F10_C50__MU200__0.txt,3,Optimal,Proved,-443.228,70.6296,15,1.15424e-15,5.11591e-13,435
instance_F10_C50__MU200__0.txt,4,Optimal,Proved,-246.412,90.9565,33,0,0,619
instance_F10_C50__MU200__1.txt,2,Optimal,Proved,-718.492,83.1799,15,0,0,326
instance_F10_C50__MU200__1.txt,3,Optimal,Proved,-609.287,1041.43,17,0,0,608
instance_F10_C50__MU200__1.txt,4,Optimal,Proved,-423.493,3121.83,23,0,0,788
instance_F10_C50__MU200__2.txt,2,Optimal,Proved,-346.222,46.8026,13,0,0,146
instance_F10_C50__MU200__2.txt,3,Optimal,Proved,-150.211,182.875,49,0,0,640
instance_F10_C50__MU200__2.txt,4,Optimal,Proved,-65.2011,138.539,59,0,0,839
instance_F10_C50__MU200__3.txt,2,Optimal,Proved,-513.404,236.456,23,2.21437e-16,1.13687e-13,500
instance_F10_C50__MU200__3.txt,3,Optimal,Proved,-412.725,388.901,11,0,0,293
instance_F10_C50__MU200__3.txt,4,Optimal,Proved,-266.269,1988.98,41,0,0,730
instance_F10_C50__MU200__4.txt,2,Optimal,Proved,-754.644,3142.94,31,0,0,665
instance_F10_C50__MU200__4.txt,3,Optimal,Proved,-638.337,2961.14,33,0,0,909
instance_F10_C50__MU200__4.txt,4,Feasible,TimeLimit,-316.279,3725.58,11,0.561002,177.433,409
instance_F10_C50__MU200__5.txt,2,Optimal,Proved,-711.988,43.4844,29,0,0,610
instance_F10_C50__MU200__5.txt,3,Optimal,Proved,-600.147,258.948,23,0,0,833
instance_F10_C50__MU200__5.txt,4,Optimal,Proved,-490.606,287.355,17,0,0,749
instance_F10_C50__MU200__6.txt,2,Optimal,Proved,-668.666,3266.83,53,1.7002e-16,1.13687e-13,1109
instance_F10_C50__MU200__6.txt,3,Fail,NotSpecified,-573.305,3600,15,0.0419879,24.0719,724
instance_F10_C50__MU200__6.txt,4,Fail,NotSpecified,-436.616,3600,13,0.211268,92.2431,756
instance_F10_C50__MU200__7.txt,2,Optimal,Proved,-428.769,329.6,67,0,0,998
instance_F10_C50__MU200__7.txt,3,Optimal,Proved,-343.009,245.284,27,0,0,576
instance_F10_C50__MU200__7.txt,4,Optimal,Proved,-139.002,477.763,75,0,0,1226
instance_F10_C50__MU200__8.txt,2,Optimal,Proved,-221.409,29.8897,21,0,0,262
instance_F10_C50__MU200__8.txt,3,Optimal,Proved,-10.4447,120.924,95,0,0,973
instance_F10_C50__MU200__8.txt,4,Optimal,Proved,-0,227.661,319,0,0,2002
instance_F10_C50__MU200__9.txt,2,Optimal,Proved,-154.625,3348.92,29,0,0,425
instance_F10_C50__MU200__9.txt,3,Fail,NotSpecified,-46.3868,3600,41,2.67017,123.861,664
instance_F10_C50__MU200__9.txt,4,Optimal,Proved,-0,1668.95,289,0,0,2033
instance_F10_C50__MU300__0.txt,2,Optimal,Proved,-456.864,49.2487,39,0,0,590
instance_F10_C50__MU300__0.txt,3,Optimal,Proved,-398.037,108.796,47,0,0,841
instance_F10_C50__MU300__0.txt,4,Optimal,Proved,-338.211,229.117,57,0,0,1328
instance_F10_C50__MU300__1.txt,2,Optimal,Proved,-355.611,7.37925,11,0,0,156
instance_F10_C50__MU300__1.txt,3,Optimal,Proved,-258.985,24.669,19,0,0,351
instance_F10_C50__MU300__1.txt,4,Optimal,Proved,-156.118,109.052,61,0,0,1356
instance_F10_C50__MU300__2.txt,2,Optimal,Proved,-278.573,56.9409,37,0,0,430
instance_F10_C50__MU300__2.txt,3,Optimal,Proved,-208.616,92.2995,57,0,0,858
instance_F10_C50__MU300__2.txt,4,Optimal,Proved,-131.173,111.664,89,0,0,1511
instance_F10_C50__MU300__3.txt,2,Optimal,Proved,-328.268,180.51,103,0,0,1529
instance_F10_C50__MU300__3.txt,3,Optimal,Proved,-253.355,355.977,193,0,0,3400
instance_F10_C50__MU300__3.txt,4,Optimal,Proved,-171.114,576.327,279,0,0,6029
instance_F10_C50__MU300__4.txt,2,Optimal,Proved,-334.444,13.2962,35,0,0,432
instance_F10_C50__MU300__4.txt,3,Optimal,Proved,-288.164,20.9279,33,0,0,564
instance_F10_C50__MU300__4.txt,4,Optimal,Proved,-218.067,26.5779,27,0,0,542
instance_F10_C50__MU300__5.txt,2,Optimal,Proved,-209.418,19.8207,23,0,0,274
instance_F10_C50__MU300__5.txt,3,Optimal,Proved,-142.066,51.6634,31,0,0,449
instance_F10_C50__MU300__5.txt,4,Optimal,Proved,-43.8835,50.8712,37,0,0,556
instance_F10_C50__MU300__6.txt,2,Optimal,Proved,-369.51,529.993,43,0,0,615
instance_F10_C50__MU300__6.txt,3,Optimal,Proved,-296.227,684.224,85,0,0,1604
instance_F10_C50__MU300__6.txt,4,Optimal,Proved,-218.161,3067.57,257,0,0,6019
instance_F10_C50__MU300__7.txt,2,Optimal,Proved,-438.474,20.1727,27,0,0,393
instance_F10_C50__MU300__7.txt,3,Optimal,Proved,-349.288,82.9775,37,0,0,579
instance_F10_C50__MU300__7.txt,4,Optimal,Proved,-209.37,332.711,75,0,0,1392
instance_F10_C50__MU300__8.txt,2,Optimal,Proved,-225.706,558.087,65,0,0,854
instance_F10_C50__MU300__8.txt,3,Optimal,Proved,-158.61,698.935,71,0,0,1148
instance_F10_C50__MU300__8.txt,4,Optimal,Proved,-77.3457,1283.93,199,0,0,3299
instance_F10_C50__MU300__9.txt,2,Optimal,Proved,-594.814,153.805,87,0,0,1255
instance_F10_C50__MU300__9.txt,3,Optimal,Proved,-534.705,180.914,91,0,0,1607
instance_F10_C50__MU300__9.txt,4,Optimal,Proved,-453.742,291.488,89,0,0,2142
instance_F15_C20__MU200__0.txt,2,Optimal,Proved,-311.558,17.358,29,0,0,538
instance_F15_C20__MU200__0.txt,3,Optimal,Proved,-116.203,9.25138,23,0,0,437
instance_F15_C20__MU200__0.txt,4,Optimal,Proved,-0,43.4044,269,0,0,2153
instance_F15_C20__MU200__1.txt,2,Optimal,Proved,-745.2,26.9374,33,0,0,992
instance_F15_C20__MU200__1.txt,3,Optimal,Proved,-616.765,42.3644,25,0,0,1346
instance_F15_C20__MU200__1.txt,4,Optimal,Proved,-427.057,63.0865,39,0,0,1703
instance_F15_C20__MU200__2.txt,2,Optimal,Proved,-276.331,188.948,111,0,0,2359
instance_F15_C20__MU200__2.txt,3,Optimal,Proved,-113.209,381.294,159,0,0,5277
instance_F15_C20__MU200__2.txt,4,Optimal,Proved,-0,1769.38,3171,0,0,30087
instance_F15_C20__MU200__3.txt,2,Optimal,Proved,-259.684,67.3214,87,0,0,1466
instance_F15_C20__MU200__3.txt,3,Optimal,Proved,-58.9737,49.2165,49,0,0,1005
instance_F15_C20__MU200__3.txt,4,Optimal,Proved,-0,177.139,651,0,0,5237
instance_F15_C20__MU200__4.txt,2,Optimal,Proved,-174.493,192.126,79,0,0,1416
instance_F15_C20__MU200__4.txt,3,Optimal,Proved,-0,404.84,369,0,0,3509
instance_F15_C20__MU200__4.txt,4,Optimal,Proved,-0,496.314,459,0,0,3924
instance_F15_C20__MU200__5.txt,2,Fail,NotSpecified,-732.244,21.9861,17,5.74455e-15,4.20641e-12,513
instance_F15_C20__MU200__5.txt,3,Optimal,Proved,-541.859,27.0439,21,0,0,623
instance_F15_C20__MU200__5.txt,4,Optimal,Proved,-325.338,33.5224,39,0,0,1105
instance_F15_C20__MU200__6.txt,2,Optimal,Proved,-630.671,295.904,87,0,0,2642
instance_F15_C20__MU200__6.txt,3,Optimal,Proved,-523.88,644.619,81,0,0,5025
instance_F15_C20__MU200__6.txt,4,Optimal,Proved,-406.509,753.333,65,0,0,5617
instance_F15_C20__MU200__7.txt,2,Optimal,Proved,-576.415,120.041,59,0,0,1529
instance_F15_C20__MU200__7.txt,3,Optimal,Proved,-419.402,220.487,53,0,0,2101
instance_F15_C20__MU200__7.txt,4,Optimal,Proved,-261.536,281.804,67,0,0,3331
instance_F15_C20__MU200__8.txt,2,Optimal,Proved,-706.699,132.635,83,0,0,2235
instance_F15_C20__MU200__8.txt,3,Optimal,Proved,-542.875,225.206,63,0,0,3126
instance_F15_C20__MU200__8.txt,4,Optimal,Proved,-375.92,427.579,117,0,0,7233
instance_F15_C20__MU200__9.txt,2,Optimal,Proved,-462.473,157.603,41,0,0,1266
instance_F15_C20__MU200__9.txt,3,Optimal,Proved,-312.986,181.841,37,0,0,1599
instance_F15_C20__MU200__9.txt,4,Optimal,Proved,-162.974,474.621,81,0,0,4907
instance_F15_C20__MU300__0.txt,2,Optimal,Proved,-229.519,132.97,101,0,0,1714
instance_F15_C20__MU300__0.txt,3,Optimal,Proved,-95.2444,246.297,149,0,0,3375
instance_F15_C20__MU300__0.txt,4,Optimal,Proved,-0,945.414,1937,0,0,18963
instance_F15_C20__MU300__1.txt,2,Optimal,Proved,-453.137,21.6392,23,0,0,435
instance_F15_C20__MU300__1.txt,3,Optimal,Proved,-318.174,84.4139,41,0,0,1111
instance_F15_C20__MU300__1.txt,4,Optimal,Proved,-186.527,171.589,57,0,0,1767
instance_F15_C20__MU300__2.txt,2,Optimal,Proved,-223.252,57.273,73,0,0,1163
instance_F15_C20__MU300__2.txt,3,Optimal,Proved,-54.0902,86.5049,91,0,0,1808
instance_F15_C20__MU300__2.txt,4,Optimal,Proved,-0,172.699,545,0,0,4767
instance_F15_C20__MU300__3.txt,2,Optimal,Proved,-246.424,105.861,101,0,0,1742
instance_F15_C20__MU300__3.txt,3,Optimal,Proved,-92.1971,280.079,161,0,0,3929
instance_F15_C20__MU300__3.txt,4,Optimal,Proved,-0,1059.56,2575,0,0,23859
instance_F15_C20__MU300__4.txt,2,Optimal,Proved,-422.394,26.7253,23,0,0,472
instance_F15_C20__MU300__4.txt,3,Optimal,Proved,-301.563,83.5486,79,0,0,1511
instance_F15_C20__MU300__4.txt,4,Optimal,Proved,-196.018,162.159,115,0,0,2760
instance_F15_C20__MU300__5.txt,2,Optimal,Proved,-314.738,41.3173,59,0,0,910
instance_F15_C20__MU300__5.txt,3,Optimal,Proved,-188.62,76.8654,85,0,0,1831
instance_F15_C20__MU300__5.txt,4,Optimal,Proved,-52.9068,121.947,173,0,0,3767
instance_F15_C20__MU300__6.txt,2,Optimal,Proved,-209.248,31.8912,59,0,0,824
instance_F15_C20__MU300__6.txt,3,Optimal,Proved,-63.9535,42.0575,65,0,0,1157
instance_F15_C20__MU300__6.txt,4,Optimal,Proved,-0,226.45,947,0,0,7849
instance_F15_C20__MU300__7.txt,2,Optimal,Proved,-502.185,16.513,41,0,0,638
instance_F15_C20__MU300__7.txt,3,Optimal,Proved,-405.939,30.8726,43,0,0,940
instance_F15_C20__MU300__7.txt,4,Optimal,Proved,-276.258,37.493,39,0,0,1043
instance_F15_C20__MU300__8.txt,2,Optimal,Proved,-346.5,188.136,191,0,0,3399
instance_F15_C20__MU300__8.txt,3,Optimal,Proved,-227.197,215.5,123,0,0,3365
instance_F15_C20__MU300__8.txt,4,Optimal,Proved,-114.813,562.41,243,0,0,7968
instance_F15_C20__MU300__9.txt,2,Optimal,Proved,-447.495,68.2905,49,0,0,943
